file_name,ole_object_count,ole_object_type_count,macro_present,dde_present,vba_keywords_count,entropy,struct_ContentType,struct_PartName,file_size,struct_pos,label
malicious_002286,29,3,1,0,2,5.799709712910751,0,0,260792,0,1
malicious_002287,36,3,1,0,2,5.632393617364357,4,2,233543,9,1
malicious_002288,29,3,1,0,2,5.697172599564732,0,0,240569,0,1
malicious_002289,31,3,1,0,2,5.114827808350131,0,0,165888,0,1
malicious_002290,21,3,1,0,2,5.510395368292117,4,2,179504,9,1
malicious_002291,29,3,1,0,2,5.657620140745968,0,0,197404,0,1
malicious_002292,31,3,1,0,2,5.270708666882233,0,0,180792,0,1
malicious_002293,21,3,1,0,2,5.231112022001726,4,2,140936,9,1
malicious_002294,36,3,1,0,2,5.716370540413107,0,0,236665,0,1
malicious_002295,21,3,1,0,1,5.47791659309375,4,2,178862,9,1
malicious_002296,21,3,1,0,2,5.156701128770742,0,0,264525,0,1
malicious_002297,29,3,1,0,2,5.649374384310733,0,0,204903,0,1
malicious_002298,36,3,1,0,2,5.657505716034127,0,0,237423,0,1
malicious_002299,21,3,1,0,2,5.505259226892565,4,2,178789,9,1
malicious_002300,20,3,1,0,2,4.61991592482039,4,2,177365,9,1
malicious_002301,21,3,1,0,2,5.157556618256453,0,0,264419,0,1
malicious_002302,20,3,1,0,2,4.518813254991372,0,0,199538,0,1
malicious_002303,20,3,1,0,2,4.838600118088022,4,2,156728,9,1
malicious_002304,29,3,1,0,2,5.663871201619788,0,0,195853,0,1
malicious_002305,26,3,1,0,2,5.103546795192969,4,2,247426,9,1
malicious_002306,29,3,1,0,2,5.649521952861712,0,0,205135,0,1
malicious_002307,20,3,1,0,2,4.621135940401912,4,2,177536,9,1
malicious_002308,17,3,1,0,2,5.359893085254663,0,0,190494,0,1
malicious_002309,29,3,1,0,2,5.70070213508346,0,0,240949,0,1
malicious_002310,29,3,1,0,2,5.799620857879217,0,0,259968,0,1
malicious_002311,21,3,1,0,2,4.850841084229179,4,2,104203,9,1
malicious_002312,36,3,1,0,2,5.65152836791988,4,2,235234,9,1
malicious_002313,26,3,1,0,2,5.694462835197695,0,0,233408,0,1
malicious_002314,36,3,1,0,2,5.680277963924079,4,2,231766,9,1
malicious_002315,21,3,1,0,2,5.154489213820576,0,0,264779,0,1
malicious_002316,17,3,1,0,2,5.496053243172232,0,0,214675,0,1
malicious_002317,20,3,1,0,2,4.804108805005225,0,0,201924,0,1
malicious_002318,21,3,1,0,2,5.317924798395946,0,0,196608,0,1
malicious_002319,31,3,1,0,2,5.115282389198151,0,0,166400,0,1
malicious_002320,31,3,1,0,2,5.243581639152765,0,0,160995,0,1
malicious_002321,21,3,1,0,3,5.285266244783717,0,0,295878,0,1
malicious_002322,29,3,1,0,2,5.720590411470287,0,0,241431,0,1
malicious_002323,20,3,1,0,2,5.430532863230334,4,2,164310,9,1
malicious_002324,26,3,1,0,2,4.859252318072919,4,2,186436,9,1
malicious_002325,36,3,1,0,2,5.705383240828177,4,2,235568,9,1
malicious_002326,21,3,1,0,2,5.20512455850608,0,0,245750,0,1
malicious_002327,20,3,1,0,2,4.899345611173273,4,2,157742,9,1
malicious_002328,26,3,1,0,2,5.698932472245078,0,0,238478,0,1
malicious_002329,29,3,1,0,2,5.491678448154107,0,0,181486,0,1
malicious_002330,29,3,1,0,2,5.660450110505272,0,0,197316,0,1
malicious_002331,29,3,1,0,2,5.65752865897802,0,0,197048,0,1
malicious_002332,26,3,1,0,2,5.679296108049003,0,0,223349,0,1
malicious_002333,26,3,1,0,2,5.688598632528532,0,0,225324,0,1
malicious_002334,29,3,1,0,2,5.697401609840419,0,0,240373,0,1
malicious_002335,20,3,1,0,2,4.621407807106383,4,2,179969,9,1
malicious_002336,36,3,1,0,2,5.700525161058085,4,2,235788,9,1
malicious_002337,29,3,1,0,2,5.481525780273839,4,2,176436,9,1
malicious_002338,21,3,1,0,1,5.22899572391899,4,2,133381,9,1
malicious_002339,29,3,1,0,2,5.701553572888645,0,0,241892,0,1
malicious_002340,29,3,1,0,2,5.567262808979558,0,0,189210,0,1
malicious_002341,37,3,1,0,2,5.479334792656881,4,2,175238,9,1
malicious_002342,21,3,1,0,1,5.219764145269225,4,2,145533,9,1
malicious_002343,36,3,1,0,2,5.706900124649018,4,2,234687,9,1
malicious_002344,29,3,1,0,2,5.737619344252546,0,0,247322,0,1
malicious_002345,29,3,1,0,2,5.484364842724936,0,0,180722,0,1
malicious_002346,36,3,1,0,2,5.702164505937064,4,2,234462,9,1
malicious_002347,20,3,1,0,2,4.79615003761557,4,2,204146,9,1
malicious_002348,36,3,1,0,2,5.652286449564274,4,2,229922,9,1
malicious_002349,21,3,1,0,2,5.206796783020777,0,0,245571,0,1
malicious_002350,36,3,1,0,2,5.709694723662021,4,2,234318,9,1
malicious_002351,29,3,1,0,2,5.659372184104942,0,0,200989,0,1
malicious_002352,25,3,1,0,1,5.74862310545839,0,0,258295,0,1
malicious_002353,26,3,1,0,2,5.614760355883507,0,0,188076,0,1
malicious_002354,26,3,1,0,2,5.145869282462277,4,2,239669,9,1
malicious_002355,31,3,1,0,2,4.905426382101433,0,0,137645,0,1
malicious_002356,31,3,1,0,2,4.908410703080317,0,0,165585,0,1
malicious_002357,20,3,1,0,2,5.423571563333186,4,2,159504,9,1
malicious_002358,29,3,1,0,2,5.664312515536164,0,0,195490,0,1
malicious_002359,26,3,1,0,2,5.607113125798465,0,0,235385,0,1
malicious_002360,29,3,1,0,2,5.689263140382022,0,0,239067,0,1
malicious_002361,20,3,1,0,2,4.947135041569762,4,2,175049,9,1
malicious_002362,29,3,1,0,2,5.484520604478347,0,0,180701,0,1
malicious_002363,29,3,1,0,2,5.713747095313753,0,0,243519,0,1
malicious_002364,21,3,1,0,1,5.2133005409916,4,2,136277,9,1
malicious_002365,21,3,1,0,2,5.29021469252822,4,2,150248,9,1
malicious_002366,26,3,1,0,2,5.699594467635024,0,0,238304,0,1
malicious_002367,21,3,1,0,2,5.206990206833768,0,0,173056,0,1
malicious_002368,29,3,1,0,2,5.726288428391582,0,0,249769,0,1
malicious_002369,26,3,1,0,2,4.776588079639057,0,0,171311,0,1
malicious_002370,26,3,1,0,2,5.773915369894954,0,0,236892,0,1
malicious_002371,21,3,1,0,2,5.342902533798738,0,0,166012,0,1
malicious_002372,21,3,1,0,1,5.207477652290248,4,2,137177,9,1
malicious_002373,29,3,1,0,2,5.673935583139394,0,0,240260,0,1
malicious_002374,36,3,1,0,2,5.720080782598978,4,2,235208,9,1
malicious_002375,20,3,1,0,1,4.610552505719956,4,2,176526,9,1
malicious_002376,17,3,1,0,2,5.508429466329463,0,0,213328,0,1
malicious_002377,26,3,1,0,2,4.766648964702781,0,0,169546,0,1
malicious_002378,36,3,1,0,2,5.648089536073451,0,0,236330,0,1
malicious_002379,29,3,1,0,2,5.567868158841291,0,0,192525,0,1
malicious_002380,20,3,1,0,3,4.473044838928709,4,2,191926,9,1
malicious_002381,32,3,1,0,2,5.300002671064451,0,0,182784,0,1
malicious_002382,26,3,1,0,2,5.66979670336648,0,0,221699,0,1
malicious_002383,32,3,1,0,2,5.290988561995246,0,0,183296,0,1
malicious_002384,29,3,1,0,2,5.649326345286926,0,0,204821,0,1
malicious_002385,36,3,1,0,2,5.708964472908658,0,0,236578,0,1
malicious_002386,29,3,1,0,2,5.499738696916471,0,0,180890,0,1
malicious_002387,29,3,1,0,2,5.663948422461967,0,0,194892,0,1
malicious_002388,31,3,1,0,2,4.875685229991851,4,2,133318,9,1
malicious_002389,21,3,1,0,3,5.555335763918633,0,0,200857,0,1
malicious_002390,20,3,1,0,2,4.806521351663834,4,2,205310,9,1
malicious_002391,21,3,1,0,2,5.30273596988295,0,0,223180,0,1
malicious_002392,21,3,1,0,2,5.195468139714859,0,0,211247,0,1
malicious_002393,37,3,1,0,2,5.543849037950355,0,0,178057,0,1
malicious_002394,20,3,1,0,2,4.900444986916009,4,2,157442,9,1
malicious_002395,20,3,1,0,3,4.642513952532418,4,2,174283,9,1
malicious_002396,21,3,1,0,2,5.366058084585502,0,0,179712,0,1
malicious_002397,29,3,1,0,2,5.521826841459813,0,0,182064,0,1
malicious_002398,21,3,1,0,2,5.456802933750517,4,2,180580,9,1
malicious_002399,36,3,1,0,2,5.692956989540401,4,2,235138,9,1
malicious_002400,36,3,1,0,2,5.646975929108319,4,2,235724,9,1
malicious_002401,36,3,1,0,2,5.660234293374898,4,2,230813,9,1
malicious_002402,36,3,1,0,2,5.652070837561253,4,2,235962,9,1
malicious_002403,26,3,1,0,2,5.783436483877783,0,0,257176,0,1
malicious_002404,36,3,1,0,2,5.711076145916442,4,2,235436,9,1
malicious_002405,29,3,1,0,2,5.567620808038695,0,0,192914,0,1
malicious_002406,20,3,1,0,2,4.484216290076548,0,0,202799,0,1
malicious_002407,29,3,1,0,2,5.649300017376454,0,0,205384,0,1
malicious_002408,32,3,1,0,2,5.347710999563081,0,0,193536,0,1
malicious_002409,26,3,1,0,2,5.679462285420784,0,0,231316,0,1
malicious_002410,36,3,1,0,2,5.62671910453792,4,2,232464,9,1
malicious_002411,17,3,1,0,2,5.29359628024673,0,0,187654,0,1
malicious_002412,36,3,1,0,2,5.628664981157462,4,2,232825,9,1
malicious_002413,21,3,1,0,1,5.471933245852097,4,2,172074,9,1
malicious_002414,21,3,1,0,1,5.264712224367412,4,2,196468,9,1
malicious_002415,31,3,1,0,2,5.116612443681777,0,0,162816,0,1
malicious_002416,32,3,1,0,2,5.301663122720194,0,0,186368,0,1
malicious_002417,21,3,1,0,2,5.200171123100977,0,0,246297,0,1
malicious_002418,20,3,1,0,2,4.910712097113421,4,2,155735,9,1
malicious_002419,26,3,1,0,2,5.612502656698882,0,0,233160,0,1
malicious_002420,21,3,1,0,1,5.461565191262642,4,2,173966,9,1
malicious_002421,31,3,1,0,1,4.918644343044492,0,0,165104,0,1
malicious_002422,26,3,1,0,2,5.679843916398338,0,0,231176,0,1
malicious_002423,31,3,1,0,2,5.222327460764255,0,0,216466,0,1
malicious_002424,29,3,1,0,2,5.531322984221472,0,0,183056,0,1
malicious_002425,29,3,1,0,2,5.671372097761538,0,0,202143,0,1
malicious_002426,36,3,1,0,2,5.69868063442169,4,2,235220,9,1
malicious_002427,36,3,1,0,2,5.666223851136055,0,0,239552,0,1
malicious_002428,29,3,1,0,2,5.714241689648918,0,0,243853,0,1
malicious_002429,36,3,1,0,2,5.630442529913931,4,2,232908,9,1
malicious_002430,36,3,1,0,2,5.712393865260761,0,0,236612,0,1
malicious_002431,29,3,1,0,2,5.701906251241719,0,0,242157,0,1
malicious_002432,20,3,1,0,2,5.416371960974534,4,2,165808,9,1
malicious_002433,29,3,1,0,2,5.542573373130487,0,0,188021,0,1
malicious_002434,31,3,1,0,2,4.919696515072449,0,0,158651,0,1
malicious_002435,29,3,1,0,2,5.718016886646255,0,0,241063,0,1
malicious_002436,29,3,1,0,2,5.521703411754159,0,0,183379,0,1
malicious_002437,29,3,1,0,2,5.492960604539211,0,0,179270,0,1
malicious_002438,21,3,1,0,1,5.219688772509397,4,2,145537,9,1
malicious_002439,20,3,1,0,3,4.47431001464759,4,2,191999,9,1
malicious_002440,26,3,1,0,2,4.816975694989935,0,0,165898,0,1
malicious_002441,26,3,1,0,2,5.786917522307568,0,0,255758,0,1
malicious_002442,32,3,1,0,3,5.274442428097402,0,0,175104,0,1
malicious_002443,26,3,1,0,2,5.687922790340361,0,0,225879,0,1
malicious_002444,31,3,1,0,2,5.271835846816254,0,0,181213,0,1
malicious_002445,20,3,1,0,2,4.745493597989841,0,0,182630,0,1
malicious_002446,29,3,1,0,2,5.697544538913982,0,0,239116,0,1
malicious_002447,31,3,1,0,2,5.264484605549799,0,0,172789,0,1
malicious_002448,36,3,1,0,2,5.658169146825461,0,0,237184,0,1
malicious_002449,36,3,1,0,2,5.720580632213613,0,0,237298,0,1
malicious_002450,21,3,1,0,2,5.497243465425307,4,2,176427,9,1
malicious_002451,26,3,1,0,2,5.612841856413957,0,0,236768,0,1
malicious_002452,36,3,1,0,2,5.663843525624864,4,2,230410,9,1
malicious_002453,31,3,1,0,2,5.376549648559801,0,0,220672,0,1
malicious_002454,17,3,1,0,2,5.505705348422891,0,0,212538,0,1
malicious_002455,36,3,1,0,2,5.68610249681596,4,2,235709,9,1
malicious_002456,29,3,1,0,2,5.517539213466134,0,0,183053,0,1
malicious_002457,26,3,1,0,2,5.103975605980697,4,2,247911,9,1
malicious_002458,20,3,1,0,2,4.492387485720408,0,0,203551,0,1
malicious_002459,36,3,1,0,2,5.646896374805731,4,2,235644,9,1
malicious_002460,36,3,1,0,2,5.646982194721029,4,2,235770,9,1
malicious_002461,21,3,1,0,2,5.41101126278553,0,0,262997,0,1
malicious_002462,20,3,1,0,2,4.959979061904359,4,2,175928,9,1
malicious_002463,31,3,1,0,2,5.11866608306783,0,0,162816,0,1
malicious_002464,29,3,1,0,2,5.649539310459351,0,0,205141,0,1
malicious_002465,17,3,1,0,2,5.49305584185178,0,0,214470,0,1
malicious_002466,31,3,1,0,2,5.11381405516355,4,2,145645,9,1
malicious_002467,21,3,1,0,2,5.407468202629459,4,2,192022,9,1
malicious_002468,29,3,1,0,2,5.491894503053299,0,0,181450,0,1
malicious_002469,26,3,1,0,2,5.682897646815801,0,0,228228,0,1
malicious_002470,29,3,1,0,2,5.553861344895521,0,0,188991,0,1
malicious_002471,26,3,1,0,2,5.693460640207431,0,0,227045,0,1
malicious_002472,36,3,1,0,2,5.709830681255774,4,2,234435,9,1
malicious_002473,32,3,1,0,3,5.282167011367864,0,0,175104,0,1
malicious_002474,29,3,1,0,2,5.685478602976666,0,0,204108,0,1
malicious_002475,29,3,1,0,2,5.499924383661362,0,0,177394,0,1
malicious_002476,29,3,1,0,2,5.800342565566019,0,0,260004,0,1
malicious_002477,26,3,1,0,2,5.693465037604061,0,0,226790,0,1
malicious_002478,26,3,1,0,2,5.702484297961052,0,0,232766,0,1
malicious_002479,20,3,1,0,2,4.773845934791074,0,0,154450,0,1
malicious_002480,36,3,1,0,2,5.677095918123143,4,2,234137,9,1
malicious_002481,36,3,1,0,2,5.662918976280321,0,0,239242,0,1
malicious_002482,29,3,1,0,2,5.519914056904242,0,0,182722,0,1
malicious_002483,29,3,1,0,2,5.737470112327562,0,0,246626,0,1
malicious_002484,31,3,1,0,2,5.379430867932864,0,0,220160,0,1
malicious_002485,29,3,1,0,2,5.717872335947735,0,0,240997,0,1
malicious_002486,36,3,1,0,2,5.682105551076871,4,2,234693,9,1
malicious_002487,36,3,1,0,2,5.697800927953921,4,2,235420,9,1
malicious_002488,29,3,1,0,2,5.660425677490784,0,0,205075,0,1
malicious_002489,29,3,1,0,2,5.51763188499666,0,0,180849,0,1
malicious_002490,20,3,1,0,2,4.631608724185619,0,0,194430,0,1
malicious_002491,36,3,1,0,2,5.69502144455086,4,2,234512,9,1
malicious_002492,36,3,1,0,2,5.696149361566542,4,2,233430,9,1
malicious_002493,20,3,1,0,2,4.632394581455721,0,0,194556,0,1
malicious_002494,20,3,1,0,2,5.356834177736942,4,2,162338,9,1
malicious_002495,31,3,1,0,2,4.990853582439216,0,0,144896,0,1
malicious_002496,29,3,1,0,2,5.495749037319388,0,0,178183,0,1
malicious_002497,32,3,1,0,2,5.312178304889632,0,0,185856,0,1
malicious_002498,17,3,1,0,2,5.487953421843772,0,0,213178,0,1
malicious_002499,29,3,1,0,2,5.649300411510681,0,0,205467,0,1
malicious_002500,26,3,1,0,2,5.680601072965919,0,0,230897,0,1
malicious_002501,26,3,1,0,2,5.631516178424254,0,0,226379,0,1
malicious_002502,36,3,1,0,2,5.711115492669478,0,0,238476,0,1
malicious_002503,26,3,1,0,2,5.694044594593634,0,0,226523,0,1
malicious_002504,26,3,1,0,2,5.703755683309501,0,0,232090,0,1
malicious_002505,21,3,1,0,2,5.300835305831272,4,2,143087,9,1
malicious_002506,36,3,1,0,2,5.657242191629148,0,0,236767,0,1
malicious_002507,29,3,1,0,2,5.672023378756871,0,0,201935,0,1
malicious_002508,36,3,1,0,2,5.706307391454487,0,0,236097,0,1
malicious_002509,20,3,1,0,2,4.739013115758961,0,0,181576,0,1
malicious_002510,26,3,1,0,2,4.844974000710705,4,2,196309,9,1
malicious_002511,26,3,1,0,2,5.680818634398157,0,0,230817,0,1
malicious_002512,21,3,1,0,2,5.301454803241247,0,0,224768,0,1
malicious_002513,31,3,1,0,2,4.906320666506051,0,0,158074,0,1
malicious_002514,21,3,1,0,3,5.551135225269281,0,0,201571,0,1
malicious_002515,32,3,1,0,2,5.333394973917827,0,0,194048,0,1
malicious_002516,21,3,1,0,2,5.376434598359952,0,0,164065,0,1
malicious_002517,20,3,1,0,2,4.860263069004859,0,0,194955,0,1
malicious_002518,26,3,1,0,2,5.772666964513605,0,0,247290,0,1
malicious_002519,31,3,1,0,3,5.256985995092113,0,0,183808,0,1
malicious_002520,21,3,1,0,2,5.301706264222435,0,0,223232,0,1
malicious_002521,29,3,1,0,2,5.521164957013002,0,0,183600,0,1
malicious_002522,29,3,1,0,2,5.661865671501292,4,2,232593,9,1
malicious_002523,21,3,1,0,2,5.136378345192046,4,2,135235,9,1
malicious_002524,26,3,1,0,2,5.784587489066601,0,0,256848,0,1
malicious_002525,17,3,1,0,3,6.345898625366073,0,0,1253376,0,1
malicious_002526,29,3,1,0,2,5.658718896562103,0,0,198052,0,1
malicious_002527,21,3,1,0,2,5.141762749338855,4,2,134909,9,1
malicious_002528,26,3,1,0,2,5.1690685658911,4,2,236690,9,1
malicious_002529,20,3,1,0,2,4.791853111373325,4,2,161601,9,1
malicious_002530,21,3,1,0,2,5.20363973719054,4,2,154717,9,1
malicious_002531,31,3,1,0,2,5.251883844647276,0,0,157384,0,1
malicious_002532,29,3,1,0,2,5.712647705410006,0,0,242588,0,1
malicious_002533,20,3,1,0,2,4.623568485208731,0,0,193487,0,1
malicious_002534,21,3,1,0,2,5.291714221423687,4,2,154392,9,1
malicious_002535,26,3,1,0,2,5.692404151810013,0,0,227168,0,1
malicious_002536,26,3,1,0,2,5.171773823309608,4,2,237345,9,1
malicious_002537,36,3,1,0,2,5.703086443820529,4,2,233945,9,1
malicious_002538,21,3,1,0,2,5.289809884451773,4,2,154702,9,1
malicious_002539,32,3,1,0,2,5.353730029103938,0,0,203264,0,1
malicious_002540,26,3,1,0,2,5.604976820420802,0,0,228992,0,1
malicious_002541,17,3,1,0,2,5.384172900624688,0,0,179496,0,1
malicious_002542,36,3,1,0,2,5.678191572122749,4,2,232328,9,1
malicious_002543,36,3,1,0,2,5.681006904816859,4,2,232857,9,1
malicious_002544,31,3,1,0,2,5.248328449133841,0,0,161863,0,1
malicious_002545,20,3,1,0,2,4.520309688638636,0,0,199723,0,1
malicious_002546,31,3,1,0,1,5.086663443628006,0,0,143550,0,1
malicious_002547,21,3,1,0,2,5.162974018863766,0,0,271360,0,1
malicious_002548,20,3,1,0,2,4.623034726064709,4,2,177748,9,1
malicious_002549,26,3,1,0,2,5.685263176136254,0,0,224384,0,1
malicious_002550,21,3,1,0,2,5.37685812625214,0,0,163987,0,1
malicious_002551,29,3,1,0,2,5.521619881832461,0,0,186037,0,1
malicious_002552,36,3,1,0,2,5.692240380805883,4,2,235326,9,1
malicious_002553,36,3,1,0,2,5.643810975489523,4,2,234900,9,1
malicious_002554,29,3,1,0,2,5.727141822041281,0,0,248824,0,1
malicious_002555,36,3,1,0,2,5.662390123587127,4,2,231832,9,1
malicious_002556,32,3,1,0,2,5.317871932734569,0,0,188416,0,1
malicious_002557,31,3,1,0,2,4.859394369404711,4,2,132660,9,1
malicious_002558,31,3,1,0,2,5.156690556113973,0,0,176640,0,1
malicious_002559,29,3,1,0,2,5.657556551086718,0,0,197131,0,1
malicious_002560,26,3,1,0,2,5.701064080991688,0,0,235914,0,1
malicious_002561,21,3,1,0,1,5.211385282198908,4,2,146194,9,1
malicious_002562,20,3,1,0,2,4.909686349998184,4,2,156009,9,1
malicious_002563,31,3,1,0,3,5.236936534326543,0,0,167529,0,1
malicious_002564,29,3,1,0,2,5.799089285255489,0,0,261262,0,1
malicious_002565,36,3,1,0,2,5.69629298756289,4,2,234692,9,1
malicious_002566,21,3,1,0,1,5.271125471100219,4,2,196010,9,1
malicious_002567,20,3,1,0,2,4.50409397943524,0,0,198191,0,1
malicious_002568,29,3,1,0,2,5.4988670391144,0,0,181125,0,1
malicious_002569,26,3,1,0,2,4.771816404670497,0,0,170857,0,1
malicious_002570,29,3,1,0,2,5.655934377306262,0,0,236732,0,1
malicious_002571,29,3,1,0,2,5.675076639574919,0,0,238353,0,1
malicious_002572,36,3,1,0,2,5.698886126951761,4,2,235167,9,1
malicious_002573,32,3,1,0,2,5.336314150404053,0,0,189440,0,1
malicious_002574,36,3,1,0,2,5.633489782072769,4,2,234280,9,1
malicious_002575,31,3,1,0,2,5.250260335004614,0,0,156988,0,1
malicious_002576,20,3,1,0,2,4.809190851865834,4,2,205757,9,1
malicious_002577,20,3,1,0,2,5.428899142550172,4,2,163717,9,1
malicious_002578,21,3,1,0,2,5.497651384896224,4,2,176925,9,1
malicious_002579,21,3,1,0,2,5.157135608796983,0,0,264475,0,1
malicious_002580,36,3,1,0,2,5.700568627295893,4,2,235724,9,1
malicious_002581,29,3,1,0,2,5.702319962242862,0,0,244224,0,1
malicious_002582,21,3,1,0,3,5.550179697296634,0,0,201702,0,1
malicious_002583,26,3,1,0,2,5.688728004259743,0,0,225143,0,1
malicious_002584,26,3,1,0,2,4.407021151797677,4,2,125267,9,1
malicious_002585,36,3,1,0,2,5.6983716571784,4,2,235842,9,1
malicious_002586,31,3,1,0,2,5.254544236103399,0,0,175104,0,1
malicious_002587,36,3,1,0,2,5.655895706088006,0,0,236239,0,1
malicious_002588,20,3,1,0,2,4.96516006371755,4,2,174938,9,1
malicious_002589,21,3,1,0,1,5.322638052661371,4,2,195190,9,1
malicious_002590,36,3,1,0,2,5.668898435429669,4,2,231349,9,1
malicious_002591,36,3,1,0,2,5.683625084053019,4,2,232212,9,1
malicious_002592,29,3,1,0,2,5.6496147011326,0,0,205084,0,1
malicious_002593,36,3,1,0,2,5.666545048440381,4,2,230736,9,1
malicious_002594,21,3,1,0,1,5.219829847182738,4,2,134730,9,1
malicious_002595,29,3,1,0,2,5.516509669907907,0,0,181666,0,1
malicious_002596,29,3,1,0,2,5.737756986397851,0,0,246510,0,1
malicious_002597,29,3,1,0,2,5.685993804281343,0,0,237770,0,1
malicious_002598,20,3,1,0,2,4.639445148454175,4,2,173624,9,1
malicious_002599,20,3,1,0,2,4.62694470056262,0,0,193833,0,1
malicious_002600,21,3,1,0,2,5.2901548951192,4,2,150159,9,1
malicious_002601,29,3,1,0,2,5.520738858822543,0,0,182483,0,1
malicious_002602,21,3,1,0,1,5.312698100813971,4,2,196112,9,1
malicious_002603,36,3,1,0,2,5.701037785924515,0,0,236261,0,1
malicious_002604,20,3,1,0,2,4.802613118986886,4,2,204707,9,1
malicious_002605,31,3,1,0,2,5.170065197541228,0,0,171520,0,1
malicious_002606,29,3,1,0,2,5.490031003386149,0,0,182776,0,1
malicious_002607,36,3,1,0,2,5.67340135610668,4,2,232388,9,1
malicious_002608,31,3,1,0,2,5.268932309786871,0,0,173775,0,1
malicious_002609,36,3,1,0,2,5.664298912874749,4,2,230200,9,1
malicious_002610,31,3,1,0,2,5.228229067127878,0,0,217543,0,1
malicious_002611,36,3,1,0,2,5.683105550106247,4,2,231291,9,1
malicious_002612,32,3,1,0,3,5.255855496211108,0,0,198656,0,1
malicious_002613,26,3,1,0,2,5.777047051670592,0,0,238486,0,1
malicious_002614,26,3,1,0,2,5.143543988812691,4,2,238914,9,1
malicious_002615,21,3,1,0,2,5.374060030534856,0,0,179712,0,1
malicious_002616,21,3,1,0,1,5.205020897577464,4,2,137483,9,1
malicious_002617,21,3,1,0,2,5.28960026825689,4,2,149981,9,1
malicious_002618,29,3,1,0,2,5.661002583351561,0,0,197407,0,1
malicious_002619,29,3,1,0,2,5.660550349843847,0,0,196366,0,1
malicious_002620,21,3,1,0,2,5.456784848427162,4,2,180603,9,1
malicious_002621,36,3,1,0,2,5.670641015121261,4,2,231254,9,1
malicious_002622,20,3,1,0,2,5.386505134183801,4,2,157892,9,1
malicious_002623,31,3,1,0,2,5.383494860144048,0,0,220160,0,1
malicious_002624,26,3,1,0,2,4.786203237040938,4,2,158557,9,1
malicious_002625,20,3,1,0,2,4.564600445161627,0,0,200390,0,1
malicious_002626,21,3,1,0,2,5.393725666777121,4,2,193526,9,1
malicious_002627,26,3,1,0,2,5.677705440486533,0,0,231793,0,1
malicious_002628,29,3,1,0,2,5.712910599317261,0,0,242670,0,1
malicious_002629,36,3,1,0,2,5.686921645202524,4,2,235957,9,1
malicious_002630,31,3,1,0,2,5.247711971036472,0,0,161235,0,1
malicious_002631,31,3,1,0,2,5.275042336053118,0,0,179115,0,1
malicious_002632,36,3,1,0,2,5.657383625902575,0,0,236901,0,1
malicious_002633,29,3,1,0,2,5.659434745656943,0,0,200823,0,1
malicious_002634,30,3,1,0,1,5.726374541976034,0,0,151424,0,1
malicious_002635,36,3,1,0,2,5.716222950528067,0,0,236847,0,1
malicious_002636,26,3,1,0,2,5.613443905548097,0,0,230703,0,1
malicious_002637,29,3,1,0,2,5.531457044196475,0,0,182952,0,1
malicious_002638,29,3,1,0,2,5.528431399843449,0,0,183958,0,1
malicious_002639,29,3,1,0,2,5.663128590541315,0,0,203284,0,1
malicious_002640,29,3,1,0,2,5.535299881213573,0,0,189183,0,1
malicious_002641,20,3,1,0,2,4.634984762517498,0,0,194976,0,1
malicious_002642,26,3,1,0,2,5.680877269600898,0,0,228812,0,1
malicious_002643,31,3,1,0,2,5.234469831728015,0,0,182784,0,1
malicious_002644,20,3,1,0,2,4.513910680721265,0,0,199025,0,1
malicious_002645,37,3,1,0,2,5.384281136762644,0,0,195809,0,1
malicious_002646,20,3,1,0,2,4.796453652357729,4,2,162294,9,1
malicious_002647,29,3,1,0,2,5.67335138330782,0,0,239254,0,1
malicious_002648,21,3,1,0,1,5.45359598281711,4,2,174984,9,1
malicious_002649,26,3,1,0,2,5.607676917547163,0,0,234709,0,1
malicious_002650,21,3,1,0,2,5.296249622236652,4,2,142310,9,1
malicious_002651,21,3,1,0,1,5.422373441405035,4,2,152684,9,1
malicious_002652,36,3,1,0,2,5.711158266116915,0,0,238217,0,1
malicious_002653,36,3,1,0,2,5.706808517598471,0,0,236652,0,1
malicious_002654,31,3,1,0,2,5.258987103884211,0,0,157364,0,1
malicious_002655,26,3,1,0,2,5.785741880235663,0,0,256663,0,1
malicious_002656,26,3,1,0,2,5.703142799977669,0,0,232505,0,1
malicious_002657,36,3,1,0,2,5.694091740132695,4,2,233354,9,1
malicious_002658,26,3,1,0,2,5.613733118794015,0,0,230493,0,1
malicious_002659,31,3,1,0,2,5.280896318203309,0,0,181276,0,1
malicious_002660,36,3,1,0,2,5.707389557368335,0,0,236241,0,1
malicious_002661,20,3,1,0,2,4.50475326411769,0,0,198247,0,1
malicious_002662,26,3,1,0,2,5.143443553954307,4,2,238905,9,1
malicious_002663,21,3,1,0,3,5.286789461180377,0,0,295678,0,1
malicious_002664,32,3,1,0,2,5.364663986986386,0,0,204288,0,1
malicious_002665,26,3,1,0,2,5.612264873174573,0,0,236864,0,1
malicious_002666,36,3,1,0,2,5.683353665314079,4,2,235126,9,1
malicious_002667,31,3,1,0,2,4.905084526393285,0,0,159331,0,1
malicious_002668,29,3,1,0,2,5.700625860141107,0,0,242588,0,1
malicious_002669,36,3,1,0,2,5.673742314611,4,2,230555,9,1
malicious_002670,36,3,1,0,2,5.695951120338834,4,2,232265,9,1
malicious_002671,26,3,1,0,2,5.168511511921203,4,2,243149,9,1
